source_vintage,zipcode18,hsanum,hsacity,hsastate,hrrnum,hrrcity,hrrstate
2019,47549,15040,Jasper,IN,179,Evansville,IN
2019,47550,15037,Huntingburg,IN,179,Evansville,IN
2019,47551,15078,Tell City,IN,179,Evansville,IN
2019,47552,15037,Huntingburg,IN,179,Evansville,IN
2019,47553,15040,Jasper,IN,179,Evansville,IN
2019,47556,15037,Huntingburg,IN,179,Evansville,IN
2019,47557,15083,Vincennes,IN,179,Evansville,IN
2019,47558,15086,Washington,IN,179,Evansville,IN
2019,47561,15083,Vincennes,IN,179,Evansville,IN
2019,47562,15086,Washington,IN,179,Evansville,IN
2019,47564,15040,Jasper,IN,179,Evansville,IN
2019,47567,15083,Vincennes,IN,179,Evansville,IN
2019,47568,15086,Washington,IN,179,Evansville,IN
2019,47573,15083,Vincennes,IN,179,Evansville,IN
2019,47574,15078,Tell City,IN,179,Evansville,IN
2019,47575,15040,Jasper,IN,179,Evansville,IN
2019,47576,15078,Tell City,IN,179,Evansville,IN
2019,47577,15037,Huntingburg,IN,179,Evansville,IN
2019,47578,15083,Vincennes,IN,179,Evansville,IN
2019,47579,15037,Huntingburg,IN,179,Evansville,IN
2019,47580,15040,Jasper,IN,179,Evansville,IN
2019,47581,15005,Bedford,IN,183,Indianapolis,IN
2019,47584,15026,Evansville,IN,179,Evansville,IN
2019,47585,15037,Huntingburg,IN,179,Evansville,IN
2019,47586,15078,Tell City,IN,179,Evansville,IN
2019,47588,15078,Tell City,IN,179,Evansville,IN
2019,47590,15040,Jasper,IN,179,Evansville,IN
2019,47591,15083,Vincennes,IN,179,Evansville,IN
2019,47596,15083,Vincennes,IN,179,Evansville,IN
2019,47597,15083,Vincennes,IN,179,Evansville,IN
2019,47598,15026,Evansville,IN,179,Evansville,IN
2019,47601,15009,Boonville,IN,179,Evansville,IN
2019,47610,15026,Evansville,IN,179,Evansville,IN
2019,47611,15026,Evansville,IN,179,Evansville,IN
2019,47612,15026,Evansville,IN,179,Evansville,IN
2019,47613,15026,Evansville,IN,179,Evansville,IN
2019,47615,18064,Owensboro,KY,207,Owensboro,KY
2019,47616,15026,Evansville,IN,179,Evansville,IN
2019,47617,15026,Evansville,IN,179,Evansville,IN
2019,47618,15026,Evansville,IN,179,Evansville,IN
2019,47619,15026,Evansville,IN,179,Evansville,IN
2019,47620,15026,Evansville,IN,179,Evansville,IN
2019,47629,15026,Evansville,IN,179,Evansville,IN
2019,47630,15026,Evansville,IN,179,Evansville,IN
2019,47631,15026,Evansville,IN,179,Evansville,IN
2019,47633,15026,Evansville,IN,179,Evansville,IN
2019,47634,15026,Evansville,IN,179,Evansville,IN
2019,47635,18064,Owensboro,KY,207,Owensboro,KY
2019,47637,15009,Boonville,IN,179,Evansville,IN
2019,47638,15026,Evansville,IN,179,Evansville,IN
2019,47639,15026,Evansville,IN,179,Evansville,IN
2019,47640,15068,Princeton,IN,179,Evansville,IN
2019,47647,15026,Evansville,IN,179,Evansville,IN
2019,47648,15026,Evansville,IN,179,Evansville,IN
2019,47649,15026,Evansville,IN,179,Evansville,IN
2019,47654,15026,Evansville,IN,179,Evansville,IN
2019,47660,15026,Evansville,IN,179,Evansville,IN
2019,47665,15026,Evansville,IN,179,Evansville,IN
2019,47666,15068,Princeton,IN,179,Evansville,IN
2019,47670,15068,Princeton,IN,179,Evansville,IN
2019,47683,15026,Evansville,IN,179,Evansville,IN
2019,47701,15026,Evansville,IN,179,Evansville,IN
2019,47702,15026,Evansville,IN,179,Evansville,IN
2019,47703,15026,Evansville,IN,179,Evansville,IN
2019,47704,15026,Evansville,IN,179,Evansville,IN
2019,47705,15026,Evansville,IN,179,Evansville,IN
2019,47706,15026,Evansville,IN,179,Evansville,IN
2019,47708,15026,Evansville,IN,179,Evansville,IN
2019,47710,15026,Evansville,IN,179,Evansville,IN
2019,47711,15026,Evansville,IN,179,Evansville,IN
2019,47712,15026,Evansville,IN,179,Evansville,IN
2019,47713,15026,Evansville,IN,179,Evansville,IN
2019,47714,15026,Evansville,IN,179,Evansville,IN
2019,47715,15026,Evansville,IN,179,Evansville,IN
2019,47716,15026,Evansville,IN,179,Evansville,IN
2019,47719,15026,Evansville,IN,179,Evansville,IN
2019,47720,15026,Evansville,IN,179,Evansville,IN
2019,47721,15026,Evansville,IN,179,Evansville,IN
2019,47722,15026,Evansville,IN,179,Evansville,IN
2019,47724,15026,Evansville,IN,179,Evansville,IN
2019,47725,15026,Evansville,IN,179,Evansville,IN
2019,47728,15026,Evansville,IN,179,Evansville,IN
2019,47730,15026,Evansville,IN,179,Evansville,IN
2019,47731,15026,Evansville,IN,179,Evansville,IN
2019,47732,15026,Evansville,IN,179,Evansville,IN
2019,47733,15026,Evansville,IN,179,Evansville,IN
2019,47734,15026,Evansville,IN,179,Evansville,IN
2019,47735,15026,Evansville,IN,179,Evansville,IN
2019,47736,15026,Evansville,IN,179,Evansville,IN
2019,47737,15026,Evansville,IN,179,Evansville,IN
2019,47740,15026,Evansville,IN,179,Evansville,IN
2019,47747,15026,Evansville,IN,179,Evansville,IN
2019,47750,15026,Evansville,IN,179,Evansville,IN
2019,47801,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47802,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47803,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47804,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47805,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47807,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47808,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47809,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47831,15013,Clinton,IN,188,Terre Haute,IN
2019,47832,15013,Clinton,IN,188,Terre Haute,IN
2019,47833,15010,Brazil,IN,183,Indianapolis,IN
2019,47834,15010,Brazil,IN,183,Indianapolis,IN
2019,47836,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47837,15010,Brazil,IN,183,Indianapolis,IN
2019,47838,15077,Sullivan,IN,188,Terre Haute,IN
2019,47840,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47841,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47842,15013,Clinton,IN,188,Terre Haute,IN
2019,47845,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47846,15010,Brazil,IN,183,Indianapolis,IN
2019,47847,15013,Clinton,IN,188,Terre Haute,IN
2019,47848,15077,Sullivan,IN,188,Terre Haute,IN
2019,47849,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47850,15077,Sullivan,IN,188,Terre Haute,IN
2019,47851,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47852,15077,Sullivan,IN,188,Terre Haute,IN
2019,47853,15010,Brazil,IN,183,Indianapolis,IN
2019,47854,15013,Clinton,IN,188,Terre Haute,IN
2019,47855,15077,Sullivan,IN,188,Terre Haute,IN
2019,47857,15010,Brazil,IN,183,Indianapolis,IN
2019,47858,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47859,15013,Clinton,IN,188,Terre Haute,IN
2019,47860,15013,Clinton,IN,188,Terre Haute,IN
2019,47861,15077,Sullivan,IN,188,Terre Haute,IN
2019,47862,15013,Clinton,IN,188,Terre Haute,IN
2019,47863,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47865,15077,Sullivan,IN,188,Terre Haute,IN
2019,47866,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47868,15032,Greencastle,IN,183,Indianapolis,IN
2019,47869,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47870,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47871,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47872,15013,Clinton,IN,188,Terre Haute,IN
2019,47874,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47875,15013,Clinton,IN,188,Terre Haute,IN
2019,47876,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47878,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47879,15077,Sullivan,IN,188,Terre Haute,IN
2019,47880,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47881,15010,Brazil,IN,183,Indianapolis,IN
2019,47882,15077,Sullivan,IN,188,Terre Haute,IN
2019,47884,15013,Clinton,IN,188,Terre Haute,IN
2019,47885,15079,Terre Haute,IN,188,Terre Haute,IN
2019,47901,15045,Lafayette,IN,184,Lafayette,IN
2019,47902,15045,Lafayette,IN,184,Lafayette,IN
2019,47903,15045,Lafayette,IN,184,Lafayette,IN
2019,47904,15045,Lafayette,IN,184,Lafayette,IN
2019,47905,15045,Lafayette,IN,184,Lafayette,IN
2019,47906,15045,Lafayette,IN,184,Lafayette,IN
2019,47907,15045,Lafayette,IN,184,Lafayette,IN
2019,47909,15045,Lafayette,IN,184,Lafayette,IN
2019,47916,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47917,15045,Lafayette,IN,184,Lafayette,IN
2019,47918,15045,Lafayette,IN,184,Lafayette,IN
2019,47920,15045,Lafayette,IN,184,Lafayette,IN
2019,47921,15045,Lafayette,IN,184,Lafayette,IN
2019,47922,15069,Rensselaer,IN,184,Lafayette,IN
2019,47923,15045,Lafayette,IN,184,Lafayette,IN
2019,47924,15045,Lafayette,IN,184,Lafayette,IN
2019,47925,15056,Monticello,IN,183,Indianapolis,IN
2019,47926,15051,Logansport,IN,183,Indianapolis,IN
2019,47928,15013,Clinton,IN,188,Terre Haute,IN
2019,47929,15045,Lafayette,IN,184,Lafayette,IN
2019,47930,15045,Lafayette,IN,184,Lafayette,IN
2019,47932,14027,Danville,IL,173,Urbana,IL
2019,47933,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47940,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47941,15045,Lafayette,IN,184,Lafayette,IN
2019,47942,15045,Lafayette,IN,184,Lafayette,IN
2019,47943,15069,Rensselaer,IN,184,Lafayette,IN
2019,47944,15045,Lafayette,IN,184,Lafayette,IN
2019,47946,15088,Winamac,IN,183,Indianapolis,IN
2019,47948,15045,Lafayette,IN,184,Lafayette,IN
2019,47949,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47950,15056,Monticello,IN,183,Indianapolis,IN
2019,47951,14138,Watseka,IL,173,Urbana,IL
2019,47952,14027,Danville,IL,173,Urbana,IL
2019,47954,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47955,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47957,15088,Winamac,IN,183,Indianapolis,IN
2019,47958,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47959,15056,Monticello,IN,183,Indianapolis,IN
2019,47960,15056,Monticello,IN,183,Indianapolis,IN
2019,47962,15045,Lafayette,IN,184,Lafayette,IN
2019,47963,15069,Rensselaer,IN,184,Lafayette,IN
2019,47964,15069,Rensselaer,IN,184,Lafayette,IN
2019,47965,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47966,15013,Clinton,IN,188,Terre Haute,IN
2019,47967,15045,Lafayette,IN,184,Lafayette,IN
2019,47968,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47969,15045,Lafayette,IN,184,Lafayette,IN
2019,47970,15045,Lafayette,IN,184,Lafayette,IN
2019,47971,15045,Lafayette,IN,184,Lafayette,IN
2019,47974,14027,Danville,IL,173,Urbana,IL
2019,47975,15045,Lafayette,IN,184,Lafayette,IN
2019,47977,15045,Lafayette,IN,184,Lafayette,IN
2019,47978,15069,Rensselaer,IN,184,Lafayette,IN
2019,47980,15045,Lafayette,IN,184,Lafayette,IN
2019,47981,15045,Lafayette,IN,184,Lafayette,IN
2019,47982,15087,Williamsport,IN,184,Lafayette,IN
2019,47983,15045,Lafayette,IN,184,Lafayette,IN
2019,47986,15045,Lafayette,IN,184,Lafayette,IN
2019,47987,14027,Danville,IL,173,Urbana,IL
2019,47988,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47989,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47990,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47991,15087,Williamsport,IN,184,Lafayette,IN
2019,47992,15045,Lafayette,IN,184,Lafayette,IN
2019,47993,15087,Williamsport,IN,184,Lafayette,IN
2019,47994,15018,Crawfordsville,IN,183,Indianapolis,IN
2019,47995,15045,Lafayette,IN,184,Lafayette,IN
2019,47996,15045,Lafayette,IN,184,Lafayette,IN
2019,47997,15056,Monticello,IN,183,Indianapolis,IN
2019,48001,23106,St. Clair,MI,234,Detroit,MI
2019,48002,23092,Port Huron,MI,234,Detroit,MI
2019,48003,23063,Lapeer,MI,235,Flint,MI
2019,48004,23078,Mount Clemens,MI,234,Detroit,MI
2019,48005,23078,Mount Clemens,MI,234,Detroit,MI
2019,48006,23092,Port Huron,MI,234,Detroit,MI
2019,48007,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48009,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48012,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48014,23092,Port Huron,MI,234,Detroit,MI
2019,48015,23119,Warren,MI,234,Detroit,MI
2019,48017,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48021,23026,Detroit,MI,234,Detroit,MI
2019,48022,23092,Port Huron,MI,234,Detroit,MI
2019,48023,23078,Mount Clemens,MI,234,Detroit,MI
2019,48025,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48026,23078,Mount Clemens,MI,234,Detroit,MI
2019,48027,23092,Port Huron,MI,234,Detroit,MI
2019,48028,23106,St. Clair,MI,234,Detroit,MI
2019,48030,23068,Madison Heights,MI,245,Royal Oak,MI
2019,48032,23092,Port Huron,MI,234,Detroit,MI
2019,48033,23105,Southfield,MI,245,Royal Oak,MI
2019,48034,23105,Southfield,MI,245,Royal Oak,MI
2019,48035,23078,Mount Clemens,MI,234,Detroit,MI
2019,48036,23078,Mount Clemens,MI,234,Detroit,MI
2019,48037,23105,Southfield,MI,245,Royal Oak,MI
2019,48038,23078,Mount Clemens,MI,234,Detroit,MI
2019,48039,23106,St. Clair,MI,234,Detroit,MI
2019,48040,23092,Port Huron,MI,234,Detroit,MI
2019,48041,23092,Port Huron,MI,234,Detroit,MI
2019,48042,23078,Mount Clemens,MI,234,Detroit,MI
2019,48043,23078,Mount Clemens,MI,234,Detroit,MI
2019,48044,23078,Mount Clemens,MI,234,Detroit,MI
2019,48045,23078,Mount Clemens,MI,234,Detroit,MI
2019,48046,23078,Mount Clemens,MI,234,Detroit,MI
2019,48047,23078,Mount Clemens,MI,234,Detroit,MI
2019,48048,23078,Mount Clemens,MI,234,Detroit,MI
2019,48049,23092,Port Huron,MI,234,Detroit,MI
2019,48050,23078,Mount Clemens,MI,234,Detroit,MI
2019,48051,23078,Mount Clemens,MI,234,Detroit,MI
2019,48054,23106,St. Clair,MI,234,Detroit,MI
2019,48059,23092,Port Huron,MI,234,Detroit,MI
2019,48060,23092,Port Huron,MI,234,Detroit,MI
2019,48061,23092,Port Huron,MI,234,Detroit,MI
2019,48062,23078,Mount Clemens,MI,234,Detroit,MI
2019,48063,23092,Port Huron,MI,234,Detroit,MI
2019,48064,23078,Mount Clemens,MI,234,Detroit,MI
2019,48065,23078,Mount Clemens,MI,234,Detroit,MI
2019,48066,23119,Warren,MI,234,Detroit,MI
2019,48067,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48068,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48069,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48070,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48071,23068,Madison Heights,MI,245,Royal Oak,MI
2019,48072,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48073,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48074,23092,Port Huron,MI,234,Detroit,MI
2019,48075,23105,Southfield,MI,245,Royal Oak,MI
2019,48076,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48079,23092,Port Huron,MI,234,Detroit,MI
2019,48080,23026,Detroit,MI,234,Detroit,MI
2019,48081,23026,Detroit,MI,234,Detroit,MI
2019,48082,23026,Detroit,MI,234,Detroit,MI
2019,48083,23118,Troy,MI,245,Royal Oak,MI
2019,48084,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48085,23118,Troy,MI,245,Royal Oak,MI
2019,48086,23105,Southfield,MI,245,Royal Oak,MI
2019,48088,23119,Warren,MI,234,Detroit,MI
2019,48089,23119,Warren,MI,234,Detroit,MI
2019,48090,23119,Warren,MI,234,Detroit,MI
2019,48091,23119,Warren,MI,234,Detroit,MI
2019,48092,23119,Warren,MI,234,Detroit,MI
2019,48093,23119,Warren,MI,234,Detroit,MI
2019,48094,23078,Mount Clemens,MI,234,Detroit,MI
2019,48095,23078,Mount Clemens,MI,234,Detroit,MI
2019,48096,23078,Mount Clemens,MI,234,Detroit,MI
2019,48097,23092,Port Huron,MI,234,Detroit,MI
2019,48098,23118,Troy,MI,245,Royal Oak,MI
2019,48099,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48101,23024,Dearborn,MI,233,Dearborn,MI
2019,48103,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48104,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48105,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48106,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48107,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48108,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48109,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48110,23076,Monroe,MI,334,Toledo,OH
2019,48111,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48112,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48113,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48114,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48115,23099,Saline,MI,232,Ann Arbor,MI
2019,48116,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48117,23076,Monroe,MI,334,Toledo,OH
2019,48118,23020,Chelsea,MI,232,Ann Arbor,MI
2019,48120,23024,Dearborn,MI,233,Dearborn,MI
2019,48121,23024,Dearborn,MI,233,Dearborn,MI
2019,48122,23024,Dearborn,MI,233,Dearborn,MI
2019,48123,23024,Dearborn,MI,233,Dearborn,MI
2019,48124,23024,Dearborn,MI,233,Dearborn,MI
2019,48125,23024,Dearborn,MI,233,Dearborn,MI
2019,48126,23024,Dearborn,MI,233,Dearborn,MI
2019,48127,23034,Garden City,MI,233,Dearborn,MI
2019,48128,23024,Dearborn,MI,233,Dearborn,MI
2019,48130,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48131,23076,Monroe,MI,334,Toledo,OH
2019,48133,36104,Toledo,OH,334,Toledo,OH
2019,48134,23117,Trenton,MI,233,Dearborn,MI
2019,48135,23034,Garden City,MI,233,Dearborn,MI
2019,48136,23034,Garden City,MI,233,Dearborn,MI
2019,48137,23020,Chelsea,MI,232,Ann Arbor,MI
2019,48138,23117,Trenton,MI,233,Dearborn,MI
2019,48139,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48140,23076,Monroe,MI,334,Toledo,OH
2019,48141,23121,Wayne,MI,232,Ann Arbor,MI
2019,48143,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48144,36104,Toledo,OH,334,Toledo,OH
2019,48145,23076,Monroe,MI,334,Toledo,OH
2019,48146,23124,Wyandotte,MI,233,Dearborn,MI
2019,48150,23066,Livonia,MI,232,Ann Arbor,MI
2019,48151,23066,Livonia,MI,232,Ann Arbor,MI
2019,48152,23066,Livonia,MI,232,Ann Arbor,MI
2019,48153,23066,Livonia,MI,232,Ann Arbor,MI
2019,48154,23066,Livonia,MI,232,Ann Arbor,MI
2019,48157,36104,Toledo,OH,334,Toledo,OH
2019,48158,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48159,23076,Monroe,MI,334,Toledo,OH
2019,48160,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48161,23076,Monroe,MI,334,Toledo,OH
2019,48162,23076,Monroe,MI,334,Toledo,OH
2019,48164,23117,Trenton,MI,233,Dearborn,MI
2019,48165,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48166,23076,Monroe,MI,334,Toledo,OH
2019,48167,23066,Livonia,MI,232,Ann Arbor,MI
2019,48168,23066,Livonia,MI,232,Ann Arbor,MI
2019,48169,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48170,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48173,23117,Trenton,MI,233,Dearborn,MI
2019,48174,23121,Wayne,MI,232,Ann Arbor,MI
2019,48175,23066,Livonia,MI,232,Ann Arbor,MI
2019,48176,23099,Saline,MI,232,Ann Arbor,MI
2019,48177,36104,Toledo,OH,334,Toledo,OH
2019,48178,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48179,23117,Trenton,MI,233,Dearborn,MI
2019,48180,23113,Taylor,MI,233,Dearborn,MI
2019,48182,36104,Toledo,OH,334,Toledo,OH
2019,48183,23117,Trenton,MI,233,Dearborn,MI
2019,48184,23121,Wayne,MI,232,Ann Arbor,MI
2019,48185,23121,Wayne,MI,232,Ann Arbor,MI
2019,48186,23121,Wayne,MI,232,Ann Arbor,MI
2019,48187,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48188,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48189,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48190,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48191,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48192,23124,Wyandotte,MI,233,Dearborn,MI
2019,48193,23124,Wyandotte,MI,233,Dearborn,MI
2019,48195,23124,Wyandotte,MI,233,Dearborn,MI
2019,48197,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48198,23007,Ann Arbor,MI,232,Ann Arbor,MI
2019,48201,23026,Detroit,MI,234,Detroit,MI
2019,48202,23026,Detroit,MI,234,Detroit,MI
2019,48203,23026,Detroit,MI,234,Detroit,MI
2019,48204,23026,Detroit,MI,234,Detroit,MI
2019,48205,23026,Detroit,MI,234,Detroit,MI
2019,48206,23026,Detroit,MI,234,Detroit,MI
2019,48207,23026,Detroit,MI,234,Detroit,MI
2019,48208,23026,Detroit,MI,234,Detroit,MI
2019,48209,23026,Detroit,MI,234,Detroit,MI
2019,48210,23026,Detroit,MI,234,Detroit,MI
2019,48211,23026,Detroit,MI,234,Detroit,MI
2019,48212,23026,Detroit,MI,234,Detroit,MI
2019,48213,23026,Detroit,MI,234,Detroit,MI
2019,48214,23026,Detroit,MI,234,Detroit,MI
2019,48215,23026,Detroit,MI,234,Detroit,MI
2019,48216,23026,Detroit,MI,234,Detroit,MI
2019,48217,23026,Detroit,MI,234,Detroit,MI
2019,48218,23124,Wyandotte,MI,233,Dearborn,MI
2019,48219,23026,Detroit,MI,234,Detroit,MI
2019,48220,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48221,23026,Detroit,MI,234,Detroit,MI
2019,48222,23026,Detroit,MI,234,Detroit,MI
2019,48223,23026,Detroit,MI,234,Detroit,MI
2019,48224,23026,Detroit,MI,234,Detroit,MI
2019,48225,23026,Detroit,MI,234,Detroit,MI
2019,48226,23026,Detroit,MI,234,Detroit,MI
2019,48227,23026,Detroit,MI,234,Detroit,MI
2019,48228,23026,Detroit,MI,234,Detroit,MI
2019,48229,23124,Wyandotte,MI,233,Dearborn,MI
2019,48230,23042,Grosse Pointe,MI,234,Detroit,MI
2019,48231,23026,Detroit,MI,234,Detroit,MI
2019,48232,23026,Detroit,MI,234,Detroit,MI
2019,48233,23026,Detroit,MI,234,Detroit,MI
2019,48234,23026,Detroit,MI,234,Detroit,MI
2019,48235,23026,Detroit,MI,234,Detroit,MI
2019,48236,23042,Grosse Pointe,MI,234,Detroit,MI
2019,48237,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48238,23026,Detroit,MI,234,Detroit,MI
2019,48239,23066,Livonia,MI,232,Ann Arbor,MI
2019,48240,23030,Farmington Hills,MI,232,Ann Arbor,MI
2019,48242,23121,Wayne,MI,232,Ann Arbor,MI
2019,48243,23026,Detroit,MI,234,Detroit,MI
2019,48244,23026,Detroit,MI,234,Detroit,MI
2019,48255,23026,Detroit,MI,234,Detroit,MI
2019,48260,23026,Detroit,MI,234,Detroit,MI
2019,48264,23026,Detroit,MI,234,Detroit,MI
2019,48265,23026,Detroit,MI,234,Detroit,MI
2019,48266,23026,Detroit,MI,234,Detroit,MI
2019,48267,23026,Detroit,MI,234,Detroit,MI
2019,48268,23026,Detroit,MI,234,Detroit,MI
2019,48269,23026,Detroit,MI,234,Detroit,MI
2019,48272,23026,Detroit,MI,234,Detroit,MI
2019,48275,23026,Detroit,MI,234,Detroit,MI
2019,48277,23026,Detroit,MI,234,Detroit,MI
2019,48278,23026,Detroit,MI,234,Detroit,MI
2019,48279,23026,Detroit,MI,234,Detroit,MI
2019,48288,23026,Detroit,MI,234,Detroit,MI
2019,48301,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48302,23091,Pontiac,MI,244,Pontiac,MI
2019,48303,23091,Pontiac,MI,244,Pontiac,MI
2019,48304,23091,Pontiac,MI,244,Pontiac,MI
2019,48306,23095,Rochester,MI,245,Royal Oak,MI
2019,48307,23095,Rochester,MI,245,Royal Oak,MI
2019,48308,23095,Rochester,MI,245,Royal Oak,MI
2019,48309,23095,Rochester,MI,245,Royal Oak,MI
2019,48310,23118,Troy,MI,245,Royal Oak,MI
2019,48311,23119,Warren,MI,234,Detroit,MI
2019,48312,23119,Warren,MI,234,Detroit,MI
2019,48313,23078,Mount Clemens,MI,234,Detroit,MI
2019,48314,23118,Troy,MI,245,Royal Oak,MI
2019,48315,23078,Mount Clemens,MI,234,Detroit,MI
2019,48316,23095,Rochester,MI,245,Royal Oak,MI
2019,48317,23078,Mount Clemens,MI,234,Detroit,MI
2019,48318,23078,Mount Clemens,MI,234,Detroit,MI
2019,48320,23091,Pontiac,MI,244,Pontiac,MI
2019,48321,23091,Pontiac,MI,244,Pontiac,MI
2019,48322,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48323,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48324,23091,Pontiac,MI,244,Pontiac,MI
2019,48325,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48326,23091,Pontiac,MI,244,Pontiac,MI
2019,48327,23091,Pontiac,MI,244,Pontiac,MI
2019,48328,23091,Pontiac,MI,244,Pontiac,MI
2019,48329,23091,Pontiac,MI,244,Pontiac,MI
2019,48330,23091,Pontiac,MI,244,Pontiac,MI
2019,48331,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48332,23030,Farmington Hills,MI,232,Ann Arbor,MI
2019,48333,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48334,23097,Royal Oak,MI,245,Royal Oak,MI
2019,48335,23030,Farmington Hills,MI,232,Ann Arbor,MI
2019,48336,23030,Farmington Hills,MI,232,Ann Arbor,MI
2019,48340,23091,Pontiac,MI,244,Pontiac,MI
2019,48341,23091,Pontiac,MI,244,Pontiac,MI
2019,48342,23091,Pontiac,MI,244,Pontiac,MI
2019,48343,23091,Pontiac,MI,244,Pontiac,MI
2019,48346,23091,Pontiac,MI,244,Pontiac,MI
2019,48347,23091,Pontiac,MI,244,Pontiac,MI
2019,48348,23091,Pontiac,MI,244,Pontiac,MI
2019,48350,23091,Pontiac,MI,244,Pontiac,MI
2019,48353,23051,Howell,MI,232,Ann Arbor,MI
2019,48356,23075,Milford,MI,244,Pontiac,MI
2019,48357,23075,Milford,MI,244,Pontiac,MI
2019,48359,23091,Pontiac,MI,244,Pontiac,MI
2019,48360,23091,Pontiac,MI,244,Pontiac,MI
2019,48361,23091,Pontiac,MI,244,Pontiac,MI
