year,month,ISO3,country,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2019,5,HTI,Haiti,25,9,32,5,14,71,85,63659,99184,66552,1172,88349,230571,318924,7404,1178,5412,53,3248,14047,17297
2019,5,IDN,Indonesia,1118,948,1041,170,1799,3277,5076,1909785,6195606,861641,22183,5554152,8989381,14543698,1699337,22713957,832403,27663,5482995,25273536,30756692
2019,5,IND,India,560,807,366,41,604,1774,2378,4623279,26513638,333915,11919,7947040,31482854,39429981,3978091,6587532,314464,31693,4061216,10911856,14973118
2019,5,IRL,Ireland,128,18,87,51,78,284,362,318804,333293,58485,56662,481315,767262,1248600,270706,469,74360,3793,42942,349333,392283
2019,5,IRN,Iran,54,60,160,39,45,313,358,160007,1813519,109605,15868,406680,2099014,2505701,108694,1042583,83386,1625,876216,1236310,2112532
2019,5,IRQ,Iraq,22,11,21,2,101,56,157,159406,267618,38770,1405,152454,467204,619661,512,11702,7106,19,12335796,19344,12355144
2019,5,ISL,Iceland,37,4,29,0,8,70,78,18502,8873,14743,0,54114,42122,96238,33699,23,13567,0,4044,47290,51334
2019,5,ISR,Israel,163,59,122,26,50,370,420,583216,1385062,306613,37458,84805,2312390,2397204,177198,257072,40377,633,262595,475295,737902
2019,5,ITA,Italy,802,158,493,476,640,1929,2569,3447309,3581832,653877,266175,7924203,7949324,15873589,4194151,284849,428695,253188,2472727,5160987,7633743
2019,5,JAM,Jamaica,99,30,35,11,45,175,220,317902,90733,34211,12092,359827,454947,814778,15763,368022,46445,3654,72714,433894,506613
2019,5,JOR,Jordan,24,23,21,10,6,78,84,258292,348111,22997,4761,168561,634169,802732,5805,410351,46162,82,29739,462407,492147
2019,5,JPN,Japan,2918,3112,7556,1521,8399,15107,23506,9203072,30493613,3428144,141482,17887381,43267165,61155119,6946783,5467616,3515448,589607,7357894,16520092,23878458
2019,5,KAZ,Kazakhstan,0,0,49,2,23,51,74,0,0,14287,266,10097,14553,24650,0,0,34052,1749,172386,35803,208189
2019,5,KEN,Kenya,45,39,30,15,27,129,156,438115,633458,19046,19365,790313,1109994,1900314,30863,1296,14528,71,5004,46761,51766
2019,5,KHM,Cambodia,51,1,10,0,34,62,96,151297,57359,17531,0,114123,226193,340324,4689,0,11663,0,5547,16353,21902
2019,5,KIR,Kiribati,2,0,3,0,5,5,10,390,0,3504,0,13607,3894,17501,0,0,52,0,3489,52,3541
2019,5,KNA,St.  Kitts and Nevis,9,0,11,12,8,32,40,7085,0,5699,1709,4103,14494,18600,258,0,896,0,562,1155,1719
2019,5,KOR,Korea,1379,341,711,225,1594,2656,4250,6938401,8364941,871285,50817,13182577,16225570,29408228,6960587,1649850,602058,223833,7995402,9436460,17431941
2019,5,KWT,Kuwait,48,70,27,22,78,167,245,262227,2664160,54056,6432,36435,2986895,3023334,7355,183576,33095,5396,2376395,229428,2605832
2019,5,LBN,Lebanon,65,9,113,22,36,209,245,329246,64920,174638,12144,338633,580973,919619,124918,13694,34332,1719,6064,174671,180736
2019,5,LBR,Liberia,9,8,2,3,4,22,26,22681,34477,1237,3596,51303,61992,113295,11385,149468,755,0,0,161608,161608
2019,5,LBY,Libya,72,20,59,13,47,164,211,222763,358490,75382,15166,253597,671810,925410,19823,57131,17694,1448,1053472,96098,1149570
2019,5,LCA,St.  Lucia,13,1,11,4,31,29,60,7502,6307,8076,1058,202756,22945,225702,6118,0,1960,30,137153,8108,145261
2019,5,LKA,Sri Lanka,296,34,41,21,32,392,424,1366290,677067,23777,18541,164368,2085686,2250059,823667,16715,33178,8140,62587,881704,944296
2019,5,LTU,Lithuania,76,36,146,9,56,267,323,202205,177622,35294,702,204727,415832,620563,347077,1144396,185722,819,617718,1678039,2295769
2019,5,LVA,Latvia,84,43,214,1,108,342,450,18111,109244,61823,0,277747,189185,466941,150907,1366204,283986,0,827410,1801134,2628568
2019,5,MAC,Macao SAR,7,1,5,0,17,13,30,0,3930,5726,0,15729,9656,25385,0,6921,1602,0,1132,8523,9655
2019,5,MAF,Saint Martin,1,0,6,8,3,15,18,705,0,2248,1425,4002,4379,8381,0,0,960,376,0,1337,1337
2019,5,MAR,Morocco,270,118,129,36,107,553,660,2922753,2190095,202418,9994,937006,5325297,6262323,2617330,1345844,108320,12073,276943,4083602,4360552
2019,5,MDA,Moldova,0,0,17,0,2,17,19,0,0,2641,0,0,2641,2641,0,0,20818,0,6533,20818,27351
2019,5,MDG,Madagascar,17,7,12,2,16,38,54,66674,179680,5372,4756,139618,256482,396101,10946,37924,18540,2817,3611,70227,73839
2019,5,MDV,Maldives,8,4,18,2,13,32,45,30513,38375,32015,2726,89252,103634,192890,806,2216,2410,0,59134,5434,64570
2019,5,MEX,Mexico,370,225,98,103,398,796,1194,3450006,3406117,138118,36923,3417546,7031220,10448808,2807903,1525600,149707,74177,1600938,4557420,6158375
2019,5,MHL,Marshall Islands,8,0,1,0,1,9,10,7232,0,182,0,807,7414,8221,27,0,0,0,0,27,27
2019,5,MLT,Malta,149,7,35,19,117,210,327,468908,10172,27125,13411,375779,519630,895427,394930,23,19093,9731,169177,423785,592973
2019,5,MMR,Myanmar,23,5,6,0,26,34,60,68371,71381,10309,0,788613,150062,938683,9036,14038,4905,0,7143,27981,35126
2019,5,MNE,Montenegro,1,2,2,0,0,5,5,0,1154,296,0,0,1450,1450,3137,4892,3233,0,0,11262,11262
2019,5,MNP,Northern Mariana Islands,9,1,8,1,3,19,22,10121,3456,2527,514,3178,16621,19799,367,384,1079,0,0,1830,1830
2019,5,MOZ,Mozambique,44,59,16,3,33,122,155,57368,349064,26776,1532,340237,434741,774983,59455,1892810,30014,450,43897,1982736,2026635
2019,5,MRT,Mauritania,23,21,9,1,23,54,77,88764,231213,10715,3027,151839,333720,485564,5569,694252,7427,0,68465,707248,775715
2019,5,MSR,Montserrat,0,0,3,0,2,3,5,0,0,352,0,701,352,1053,0,0,2101,0,172,2101,2273
2019,5,MTQ,Martinique,17,1,9,6,16,33,49,25858,3909,13650,3504,6750,46925,53676,14078,0,2017,1877,2207,17974,20181
2019,5,MUS,Mauritius,43,5,8,2,25,58,83,142475,113723,9886,3101,184205,269187,453398,98344,684,2665,68,4008,101761,105774
2019,5,MYS,Malaysia,1368,239,289,29,951,1925,2876,3740231,6940398,321296,13399,5119816,11015399,16135311,3923089,2535984,350895,2135,5317341,6812165,12129589
2019,5,MYT,Mayotte,5,1,4,0,1,10,11,12323,3810,1457,0,0,17590,17590,1365,0,1264,0,1559,2629,4188
2019,5,NAM,Namibia,22,9,10,4,8,45,53,35575,53638,13265,3102,46630,105583,152213,56148,22664,9966,0,2482,88779,91262
2019,5,NCL,New Caledonia,22,33,7,2,8,64,72,13891,399484,6517,0,6513,419894,426407,19901,351843,546,0,85985,372290,458275
2019,5,NGA,Nigeria,79,45,47,12,213,183,396,681181,976723,80568,17107,703852,1755596,2459459,27390,127745,12751,0,1017863,167890,1185758
2019,5,NIC,Nicaragua,13,5,1,1,9,20,29,14788,91369,2479,0,108272,108637,216911,6489,4488,1414,0,6733,12391,19124
2019,5,NLD,The Netherlands,899,236,1123,300,3096,2558,5654,5792047,8115937,994872,80884,17592513,14983877,32576487,5579451,814619,608842,205923,7362257,7208949,14571295
2019,5,NOR,Norway,366,138,1226,140,567,1870,2437,203051,453230,555510,37064,1384485,1248932,2633481,162966,2036312,560514,28454,4494971,2788303,7283346
2019,5,NRU,Nauru,0,0,3,0,0,3,3,0,0,3022,0,0,3022,3022,0,0,6420,0,0,6420,6420
2019,5,NZL,New Zealand,259,155,36,32,66,482,548,282257,509863,51502,20347,534010,863980,1397996,820475,1619928,150318,57,164765,2590810,2755577
2019,5,OMN,Oman,136,91,19,19,94,265,359,2266250,901794,22899,18734,583679,3209690,3793382,1979218,2833950,71698,280,1054383,4885159,5939560
2019,5,PAK,Pakistan,69,44,4,1,34,118,152,532983,1360196,7716,2788,773554,1903690,2677252,97871,220038,1591,0,216681,319502,536185
2019,5,PAN,Panama,422,52,17,35,239,526,765,3076299,347702,32252,18917,2251406,3475191,5726641,3225029,340003,13203,14170,1677823,3592428,5270289
2019,5,PER,Peru,114,134,26,18,124,292,416,1176896,1248412,55544,23341,990389,2504206,3494598,1036469,2422647,17780,2547,936154,3479449,4415610
2019,5,PHL,Philippines,498,134,658,82,380,1372,1752,1328058,2253474,231620,23327,586890,3836525,4423429,315625,648626,138087,1892,213041,1104254,1317318
2019,5,PLW,Palau,3,0,2,0,0,5,5,696,0,573,0,0,1269,1269,11,0,940,0,0,951,951
2019,5,PNG,Papua New Guinea,90,36,81,6,47,213,260,72956,48477,75384,955,193328,197776,391107,16068,352459,65356,738,568597,434627,1003229
2019,5,POL,Poland,230,57,254,21,148,562,710,1495672,1212833,208214,5227,3371113,2921990,6293131,1471305,441167,148777,7222,441423,2068508,2509946
2019,5,PRI,Puerto Rico,51,3,23,24,23,101,124,178991,63481,15231,8248,389602,265960,655564,10760,579,5839,1654,2018,18837,20856
2019,5,PRT,Portugal,308,54,257,43,222,662,884,672270,713768,206808,25158,1792146,1618042,3410220,908848,182513,215516,21730,1071136,1328642,2399804
2019,5,PYF,French Polynesia,6,1,30,10,0,47,47,16941,485,6581,585,0,24592,24592,648,0,943,0,0,1591,1591
2019,5,QAT,Qatar,90,65,46,29,204,230,434,370716,2076602,72313,8264,131249,2527911,2659169,213090,604882,48810,9168,6927252,875959,7803220
2019,5,REU,Réunion,24,1,5,3,5,33,38,76435,51735,8177,1023,114741,137370,252111,11239,0,9342,51,0,20632,20632
2019,5,ROU,Romania,54,48,244,5,64,351,415,73041,809618,222736,30,434099,1105442,1539550,57819,967759,241317,6904,212159,1273821,1485988
2019,5,RUS,Russian Federation,457,455,1566,127,1617,2605,4222,1546798,533790,303453,59606,1506719,2443714,3950502,1891308,14121252,1965515,16448,22895873,17994692,40890735
2019,5,SAU,Saudi Arabia,298,116,61,66,538,541,1079,3842823,2449133,110542,88613,4642895,6491147,11134060,3027517,1568357,63546,3567,29010574,4663013,33673603
2019,5,SDN,Sudan,17,5,13,9,23,44,67,43611,54606,6469,4550,215399,109238,324637,4408,14132,4251,554,286650,23347,309997
2019,5,SEN,Senegal,53,33,25,7,15,118,133,224724,710469,18791,9990,156610,963988,1120602,68937,72761,26277,36,2880,168014,170895
2019,5,SGP,Singapore,1340,97,261,115,2510,1813,4323,19340644,993141,209645,27406,19068276,20570878,39639183,19406083,305839,182342,107429,14208233,20001736,34210006
2019,5,SLB,Solomon Islands,8,27,13,0,6,48,54,11047,13347,9034,0,8708,33429,42137,710,480084,30028,0,0,510823,510823
2019,5,SLE,Sierra Leone,15,11,3,3,7,32,39,25842,219213,2958,3412,60368,251427,311796,5512,78918,3352,0,25221,87782,113003
2019,5,SLV,El Salvador,19,16,0,6,17,41,58,42489,138396,0,9373,243931,190265,434199,6350,4444,0,201,75964,10996,86960
2019,5,SOM,Somalia,21,3,15,0,5,39,44,124302,41784,31952,0,37892,198039,235931,5025,0,3024,0,149,8049,8198
2019,5,STP,São Tomé and Príncipe,0,0,3,0,1,3,4,0,0,2166,0,2420,2166,4586,0,0,0,0,0,0,0
2019,5,SUR,Suriname,24,3,10,1,21,38,59,8629,0,6671,0,27314,15301,42617,7657,0,2936,0,7669,10593,18262
2019,5,SVN,Slovenia,48,14,26,24,20,112,132,399431,514480,20498,23112,444415,957534,1401953,388690,55674,48588,27439,6603,520405,527008
2019,5,SWE,Sweden,266,48,536,197,509,1047,1556,148787,83943,445666,95062,2531104,773508,3304657,331138,154205,382049,150953,1420958,1018387,2439374
2019,5,SXM,Sint Maarten,25,3,18,19,10,65,75,33938,5169,10262,1064,12703,50442,63145,6297,46,8516,4094,6174,18957,25131
2019,5,SYC,Seychelles,12,1,3,0,3,16,19,20281,3673,1620,0,17174,25575,42751,6925,0,1668,0,0,8593,8593
2019,5,SYR,Syria,20,4,7,1,1,32,33,51796,72990,10532,0,1066,135321,136388,5329,3631,1762,0,0,10723,10723
2019,5,TCA,Turks and Caicos Islands,0,0,9,0,11,9,20,0,0,2250,0,7835,2250,10086,0,0,358,0,4295,358,4653
2019,5,TGO,Togo,72,6,8,8,13,94,107,431262,125197,14810,4554,152999,575826,728825,150475,0,21420,370,3255,172266,175521
2019,5,THA,Thailand,448,40,111,23,730,622,1352,3676579,766802,185560,2028,2298630,4630989,6929645,4481470,325047,109290,34207,906952,4950037,5857013
2019,5,TKM,Turkmenistan,0,2,20,9,30,31,61,0,79,6050,2726,4015,8858,12874,0,1534,8578,1602,54493,11717,66212
2019,5,TLS,Timor-Leste,3,0,11,0,4,14,18,970,0,19250,0,12176,20220,32396,0,0,104,0,101154,104,101258
2019,5,TON,Tonga,8,0,7,5,4,20,24,7433,0,4076,166,2518,11677,14196,389,0,2158,316,33,2863,2896
2019,5,TTO,Trinidad and Tobago,74,10,50,9,122,143,265,134784,54662,17885,1758,228543,209093,437647,43148,136167,133587,1209,1464164,314118,1778300
2019,5,TUN,Tunisia,47,22,70,64,43,203,246,68650,405001,96974,58311,323902,628949,952859,28367,49370,89331,14109,119299,181181,300480
2019,5,TUR,Türkiye,980,407,2010,260,1060,3657,4717,4078828,6829035,1940250,82708,5239783,12931037,18170925,4853549,2972685,1488734,185753,4964167,9500909,14465133
2019,5,TUV,Tuvalu,2,0,3,0,1,5,6,3258,0,104,0,337,3362,3699,0,0,4756,0,0,4756,4756
2019,5,TWN,Taiwan Province of China,1314,316,286,31,432,1947,2379,7243377,9511787,338636,33739,2832389,17127643,19960071,7373783,1005911,319256,1706,1863289,8700724,10564041
2019,5,TZA,Tanzania,28,13,9,14,26,64,90,157819,360293,10386,13186,170953,541688,712642,1773,532,3575,3078,13784,8959,22743
2019,5,UKR,Ukraine,68,189,272,14,81,543,624,74525,848675,103008,8983,136563,1035200,1171764,174930,5617306,609999,7085,840958,6409370,7250347
2019,5,URY,Uruguay,47,46,20,5,9,118,127,368924,229291,15129,1394,34779,614748,649528,387028,848423,102829,585,2801,1338871,1341672
2019,5,USA,United States,1751,1388,515,441,2076,4095,6171,22781897,10773884,815796,495686,24183848,34867423,59051411,12730458,24057215,956666,170518,31101355,37915020,69016487
2019,5,VCT,St.  Vincent and the Grenadines,19,0,5,19,10,43,53,8423,0,8197,864,9948,17487,27437,6007,0,1241,80,1914,7330,9247
2019,5,VEN,Venezuela,14,18,20,0,80,52,132,27101,244227,29757,0,449695,301085,750780,1047,226419,8055,0,654411,235521,889932
2019,5,VGB,British Virgin Islands,1,0,31,6,5,38,43,116,0,11633,960,6894,12711,19606,0,0,3702,156,419,3858,4278
2019,5,VIR,United States Virgin Islands,53,0,52,12,36,117,153,39496,0,27931,2064,243748,69502,313258,13164,0,12175,1468,126259,26824,153087
2019,5,VNM,Vietnam,1311,242,499,11,356,2063,2419,3259316,2978263,586296,4567,1369800,6828537,8198373,1571097,907919,242597,154,231184,2721850,2953053
2019,5,VUT,Vanuatu,10,0,4,0,4,14,18,8584,0,4066,0,35487,12650,48138,944,0,549,0,175,1493,1668
2019,5,WSM,Samoa,8,0,9,0,2,17,19,10974,0,5764,0,0,16738,16738,3775,0,141,0,0,3916,3916
2019,5,YEM,Yemen,13,30,17,0,29,60,89,146277,647777,55316,0,348534,849376,1197916,13393,3839,4112,0,274086,21345,295432
2019,5,ZAF,South Africa,186,283,63,48,161,580,741,1573694,519784,79630,28584,1474369,2201707,3676101,1834239,12883413,113480,34213,932293,14865370,15797685
2019,6,ABW,Aruba,12,1,2,3,0,18,18,14664,1342,22937,1425,0,40370,40370,9842,0,0,78,0,9920,9920
2019,6,AGO,Angola,34,6,29,4,67,73,140,304038,127790,33573,2867,337435,468277,805718,22027,7448,16436,0,1263361,45912,1309275
2019,6,AIA,Anguilla,0,0,7,0,3,7,10,0,0,3184,0,3180,3184,6364,0,0,280,0,0,280,280
2019,6,ALB,Albania,4,3,12,0,7,19,26,12807,0,13730,0,8081,26537,34618,180,0,695,0,2122,875,2997
2019,6,ARE,United Arab Emirates,504,204,163,82,540,953,1493,9405115,1918679,140356,40318,3932075,11504525,15436629,8405632,5960844,179794,9973,8995689,14556299,23552025
2019,6,ARG,Argentina,83,263,46,19,290,411,701,461109,560643,60488,11783,706658,1094028,1800702,577690,6580775,118238,13160,2273581,7289881,9563484
2019,6,ASM,American Samoa,7,0,3,0,3,10,13,6557,0,1142,0,0,7700,7700,2795,0,404,0,0,3199,3199
2019,6,ATG,Antigua and Barbuda,4,1,13,6,13,24,37,3132,0,5887,125,17424,9144,26571,960,0,1730,20,17693,2710,20404
2019,6,AUS,Australia,315,1247,202,166,358,1930,2288,3095031,3412109,171047,132910,4141249,6811150,10952431,2083299,113988916,367952,13563,5125601,116453777,121579417
2019,6,AZE,Azerbaijan,0,0,21,12,62,33,95,0,0,7383,2518,104072,9905,113984,0,0,2660,4546,47465,7209,54674
2019,6,BEL,Belgium,473,101,444,414,1597,1432,3029,6246972,2051845,367584,155203,4688304,8821675,13510025,7480853,610811,402901,388363,3382805,8883009,12265857
2019,6,BEN,Benin,42,12,13,9,9,76,85,199144,261786,28051,16505,41630,505500,547132,68572,0,2646,0,57960,71219,129180
2019,6,BES,"Bonaire,  Saint Eustatius and Saba",3,0,13,0,23,16,39,978,0,7917,0,287351,8896,296247,6657,0,7842,0,321679,14499,336178
2019,6,BGD,Bangladesh,102,28,27,2,36,159,195,533085,529377,64288,6071,348211,1132841,1481061,26976,51580,5925,41,30730,84536,115272
2019,6,BGR,Bulgaria,15,25,109,0,56,149,205,16253,31273,82441,0,608049,129973,738032,11463,373036,90099,0,275384,474604,749996
2019,6,BHR,Bahrain,22,26,19,12,39,79,118,59901,956153,35520,2829,194271,1054409,1248684,39970,449127,16059,146,926650,505306,1431962
2019,6,BHS,The Bahamas,89,8,31,38,40,166,206,301249,5598,9579,3052,159989,319489,479483,217507,248458,26188,827,136766,492984,629754
2019,6,BLM,Saint-Barthélemy,0,0,0,5,2,5,7,0,0,0,1876,0,1876,1876,0,0,0,52,0,52,52
2019,6,BLZ,Belize,12,0,5,0,5,17,22,9146,0,6540,0,0,15686,15686,844,0,5137,0,686,5981,6667
2019,6,BRA,Brazil,683,801,408,44,759,1936,2695,2850829,6530759,321895,14337,10807201,9717891,20525141,4176195,46074850,840432,33781,10531278,51125373,61656704
2019,6,BRB,Barbados,18,5,18,5,15,46,61,19199,4470,11936,363,43671,35973,79648,2947,7875,3764,25,646,14613,15260
2019,6,BRN,Brunei Darussalam,3,0,1,1,3,5,8,6923,0,1905,857,2877,9685,12562,4185,0,0,0,8499,4185,12684
2019,6,CAN,Canada,184,489,113,60,273,846,1119,2183895,2184523,142370,77622,3644913,4588425,8233359,1453116,11356536,320780,23048,3074749,13153521,16228287
2019,6,CHL,Chile,178,169,93,52,143,492,635,1097317,2182833,43221,29694,1536913,3353084,4890008,1635951,2332793,119046,58,245790,4087862,4333658
2019,6,CHN,China,6583,6957,2588,510,5206,16638,21844,64099657,199769305,4662241,253228,45462209,268785115,314247851,91155101,72285913,3697556,340404,15108040,167479590,182587975
2019,6,CIV,Côte d'Ivoire,66,31,16,7,14,120,134,118984,484673,10036,7332,89267,621036,710305,156245,227638,30287,2453,19749,416626,436376
2019,6,CMR,Cameroon,30,26,20,3,19,79,98,48875,315463,35415,0,70790,399756,470548,31775,19506,31610,0,428855,82892,511748
2019,6,COD,Democratic Republic of the Congo,8,2,16,0,11,26,37,9073,0,32149,0,5034,41223,46257,0,416,731,0,804367,1147,805514
2019,6,COG,Republic of Congo,47,8,32,2,9,89,98,184755,30096,21009,0,8124,235863,243989,89151,13442,54996,0,219936,157595,377534
2019,6,COK,Cook Islands,1,0,1,0,0,2,2,1635,0,1882,0,0,3517,3517,0,0,0,0,0,0,0
2019,6,COL,Colombia,297,136,71,30,124,534,658,841366,992705,95718,15979,532824,1945803,2478641,515201,4732773,107825,4800,2081361,5360616,7441991
2019,6,COM,Comoros,3,1,17,0,2,21,23,2174,4313,20612,0,13921,27100,41021,363,0,4349,0,13921,4712,18633
2019,6,CPV,Cabo Verde,29,9,38,12,38,88,126,34013,52476,26006,6797,51281,119294,170578,4487,7521,3913,134,10277,16056,26337
2019,6,CRI,Costa Rica,100,14,16,8,11,138,149,84129,219230,29667,4067,92716,337099,429818,251468,2171,16770,46,11685,270457,282144
2019,6,CUB,Cuba,32,30,43,2,48,107,155,80079,367012,64704,228,505134,512033,1017176,7963,35611,33881,510,113091,77966,191062
2019,6,CUW,Curaçao,20,3,7,3,9,33,42,23016,0,1828,842,12621,25689,38310,8267,0,718,56,9270,9042,18312
2019,6,CYM,Cayman Islands,10,1,3,0,0,14,14,6592,2813,2327,0,0,11732,11732,105,0,130,0,0,235,235
2019,6,CYP,Cyprus,59,8,55,32,52,154,206,114877,81626,48039,4494,258522,249043,507570,19152,15660,29869,4933,65265,69617,134883
2019,6,DEU,Germany,697,104,675,353,527,1829,2356,7009381,2439394,554904,167124,3313548,10170897,13484530,7672184,693062,436818,229591,658589,9031745,9690405
2019,6,DJI,Djibouti,40,14,15,10,19,79,98,245821,371040,50538,7434,369239,674839,1044085,75863,2632,7113,1287,15511,86897,102411
2019,6,DMA,Dominica,5,3,7,2,6,17,23,4654,9600,4886,0,2266,19140,21407,220,0,560,0,567,780,1347
2019,6,DNK,Denmark,167,63,402,77,276,709,985,119704,436945,307675,28364,999778,892722,1892532,130179,216728,138988,33895,573592,519818,1093430
2019,6,DOM,Dominican Republic,142,18,51,13,24,224,248,351923,252925,56226,16961,163355,678047,841404,119006,8611,33028,2092,36004,162742,198746
2019,6,DZA,Algeria,127,95,148,12,103,382,485,436417,1835325,289825,6999,207428,2568607,2776042,12302,801591,75975,257,2018136,890135,2908282
2019,6,ECU,Ecuador,98,16,13,12,77,139,216,181284,320197,5813,7707,161594,515007,676608,312346,29154,9982,84,66431,351569,418000
2019,6,EGY,Egypt,255,178,198,39,137,670,807,1380350,4790195,329252,21979,1437168,6521848,7959036,1304763,1073860,183598,6730,3429516,2568985,5998515
2019,6,ERI,Eritrea,5,2,0,0,1,7,8,5309,7135,0,0,0,12444,12444,698,34822,0,0,0,35520,35520
2019,6,ESP,Spain,1205,365,774,418,836,2762,3598,5961006,3362781,607680,157221,6713737,10088861,16802696,6943266,1606056,772362,220498,3076486,9542339,12618923
2019,6,EST,Estonia,60,21,116,27,115,224,339,43261,3564,82261,14904,295340,143998,439343,81713,552326,102148,8018,911347,744218,1655574
2019,6,FIN,Finland,208,22,435,221,241,886,1127,97627,38687,343646,100622,1867579,580601,2448193,392527,409363,421397,152643,965367,1375977,2341355
2019,6,FJI,Fiji,27,0,22,3,22,52,74,21402,0,12923,515,131875,34840,166715,31143,0,9338,0,20662,40481,61145
2019,6,FRA,France,414,84,441,122,637,1061,1698,1708768,1781552,381460,40348,6116241,3912173,10028484,1781710,684326,461652,30531,1399678,2958251,4357974
2019,6,FRO,Faroe Islands,0,0,9,0,1,9,10,0,0,3215,0,0,3215,3215,0,0,2243,0,350,2243,2593
2019,6,FSM,Micronesia,12,0,5,0,0,17,17,7233,0,4177,0,0,11411,11411,7798,0,204,0,0,8002,8002
2019,6,GAB,Gabon,13,11,17,3,25,44,69,22994,34710,13367,131,21710,71203,92915,7477,302241,13058,531,929738,323308,1253046
2019,6,GBR,United Kingdom,820,153,920,817,1038,2710,3748,3104116,2783502,876499,538281,7063956,7302597,14366662,2489886,485021,369900,175622,4237082,3520525,7757681
2019,6,GEO,Georgia,31,7,38,6,39,82,121,95156,115915,50623,5374,33423,267073,300499,1646,65996,22003,1454,459885,91099,550984
